Simulation_Number,T0,T1,Percentage_Change,Class
25948,1,0.997452823,-0.0025,Volatility
25949,1,1.000786343,0.0008,Volatility
25950,1,0.996067925,-0.0039,Volatility
25951,1,1.006355556,0.0064,Volatility
25952,1,0.990092895,-0.0099,Volatility
25953,1,1.000925059,0.0009,Volatility
25954,1,1.005145468,0.0051,Volatility
25955,1,0.994757058,-0.0052,Volatility
25956,1,0.994018034,-0.006,Volatility
25957,1,1.002484562,0.0025,Volatility
25958,1,0.976892827,-0.0231,Volatility
25959,1,0.98991593,-0.0101,Volatility
25960,1,0.994358014,-0.0056,Volatility
25961,1,0.987951636,-0.012,Volatility
25962,1,0.998397241,-0.0016,Volatility
25963,1,1.004671151,0.0047,Volatility
25964,1,0.976959796,-0.023,Volatility
25965,1,1.002108271,0.0021,Volatility
25966,1,0.985165848,-0.0148,Volatility
25967,1,1.020726494,0.0207,Volatility
25968,1,0.995998709,-0.004,Volatility
25969,1,0.993384593,-0.0066,Volatility
25970,1,1.011364533,0.0114,Volatility
25971,1,0.995559012,-0.0044,Volatility
25972,1,1.006678221,0.0067,Volatility
25973,1,0.99918151,-0.0008,Volatility
25974,1,1.003276058,0.0033,Volatility
25975,1,0.993614345,-0.0064,Volatility
25976,1,0.999773639,-0.0002,Volatility
25977,1,1.018390896,0.0184,Volatility
25978,1,0.987955192,-0.012,Volatility
25979,1,0.994694143,-0.0053,Volatility
25980,1,1.026022927,0.026,Volatility
25981,1,1.014442863,0.0144,Volatility
25982,1,1.001303263,0.0013,Volatility
25983,1,0.992203228,-0.0078,Volatility
25984,1,1.009627236,0.0096,Volatility
25985,1,1.005103088,0.0051,Volatility
25986,1,1.003462173,0.0035,Volatility
25987,1,1.002867966,0.0029,Volatility
25988,1,1.00059778,0.0006,Volatility
25989,1,1.008665805,0.0087,Volatility
25990,1,1.006564487,0.0066,Volatility
25991,1,0.96507157,-0.0349,Volatility
25992,1,0.984934516,-0.0151,Volatility
25993,1,0.999580493,-0.0004,Volatility
25994,1,1.009599979,0.0096,Volatility
25995,1,1.013643254,0.0136,Volatility
25996,1,0.992647517,-0.0074,Volatility
25997,1,0.993422181,-0.0066,Volatility
25998,1,0.99835283,-0.0016,Volatility
25999,1,1.016103294,0.0161,Volatility
26000,1,0.990266291,-0.0097,Volatility
26001,1,0.995399016,-0.0046,Volatility
26002,1,1.019762631,0.0198,Volatility
26003,1,1.023450003,0.0235,Volatility
26004,1,1.013242931,0.0132,Volatility
26005,1,1.009912516,0.0099,Volatility
26006,1,1.006048526,0.006,Volatility
26007,1,1.015860267,0.0159,Volatility
26008,1,1.002503695,0.0025,Volatility
26009,1,0.994543672,-0.0055,Volatility
26010,1,1.00851642,0.0085,Volatility
26011,1,1.018118618,0.0181,Volatility
26012,1,0.995016769,-0.005,Volatility
26013,1,0.996260366,-0.0037,Volatility
26014,1,1.006038385,0.006,Volatility
26015,1,0.992101737,-0.0079,Volatility
26016,1,0.983075544,-0.0169,Volatility
26017,1,1.014898157,0.0149,Volatility
26018,1,1.015862558,0.0159,Volatility
26019,1,0.983471905,-0.0165,Volatility
26020,1,1.005299356,0.0053,Volatility
26021,1,0.996639223,-0.0034,Volatility
26022,1,0.992564934,-0.0074,Volatility
26023,1,0.983473531,-0.0165,Volatility
26024,1,1.010656303,0.0107,Volatility
26025,1,1.002521299,0.0025,Volatility
26026,1,1.001784519,0.0018,Volatility
26027,1,1.016866494,0.0169,Volatility
26028,1,1.014453717,0.0145,Volatility
26029,1,1.002753498,0.0028,Volatility
26030,1,0.995960399,-0.004,Volatility
26031,1,1.004579816,0.0046,Volatility
26032,1,0.98139225,-0.0186,Volatility
26033,1,0.980881312,-0.0191,Volatility
26034,1,1.003648828,0.0036,Volatility
26035,1,1.013448896,0.0134,Volatility
26036,1,1.004433823,0.0044,Volatility
26037,1,1.000464575,0.0005,Volatility
26038,1,0.994788985,-0.0052,Volatility
26039,1,0.998823402,-0.0012,Volatility
26040,1,0.990429495,-0.0096,Volatility
26041,1,1.007284391,0.0073,Volatility
26042,1,1.001787221,0.0018,Volatility
26043,1,1.011542935,0.0115,Volatility
26044,1,0.998387777,-0.0016,Volatility
26045,1,1.020249393,0.0202,Volatility
26046,1,0.996309878,-0.0037,Volatility
26047,1,0.992953544,-0.007,Volatility
26048,1,1.004768064,0.0048,Volatility
26049,1,1.007672832,0.0077,Volatility
26050,1,1.006754244,0.0068,Volatility
26051,1,0.988645906,-0.0114,Volatility
26052,1,0.973375604,-0.0266,Volatility
26053,1,0.989509074,-0.0105,Volatility
26054,1,0.998471288,-0.0015,Volatility
26055,1,0.993644882,-0.0064,Volatility
26056,1,1.009355143,0.0094,Volatility
26057,1,1.001876951,0.0019,Volatility
26058,1,0.990262796,-0.0097,Volatility
26059,1,1.005504879,0.0055,Volatility
26060,1,0.977497535,-0.0225,Volatility
26061,1,0.994547885,-0.0055,Volatility
26062,1,0.993166575,-0.0068,Volatility
26063,1,0.988863039,-0.0111,Volatility
26064,1,0.993674912,-0.0063,Volatility
26065,1,1.000806383,0.0008,Volatility
26066,1,0.996392924,-0.0036,Volatility
26067,1,1.028373665,0.0284,Volatility
26068,1,1.00839441,0.0084,Volatility
26069,1,1.008534704,0.0085,Volatility
26070,1,1.005962255,0.006,Volatility
26071,1,1.009833071,0.0098,Volatility
26072,1,1.011545417,0.0115,Volatility
26073,1,0.997248925,-0.0028,Volatility
26074,1,1.001665191,0.0017,Volatility
26075,1,1.01869974,0.0187,Volatility
26076,1,1.003191119,0.0032,Volatility
26077,1,0.99576785,-0.0042,Volatility
26078,1,0.989522811,-0.0105,Volatility
26079,1,0.999659747,-0.0003,Volatility
26080,1,0.972612465,-0.0274,Volatility
26081,1,0.980113284,-0.0199,Volatility
26082,1,1.000472585,0.0005,Volatility
26083,1,0.985448666,-0.0146,Volatility
26084,1,0.987344668,-0.0127,Volatility
26085,1,1.003978295,0.004,Volatility
26086,1,0.989829307,-0.0102,Volatility
26087,1,0.980275769,-0.0197,Volatility
26088,1,1.009975047,0.01,Volatility
26089,1,1.027512843,0.0275,Volatility
26090,1,1.015113255,0.0151,Volatility
26091,1,0.99621963,-0.0038,Volatility
26092,1,0.992695936,-0.0073,Volatility
26093,1,0.990295462,-0.0097,Volatility
26094,1,0.988043881,-0.012,Volatility
26095,1,0.996974294,-0.003,Volatility
26096,1,1.001547947,0.0015,Volatility
26097,1,1.005254759,0.0053,Volatility
26098,1,0.999610729,-0.0004,Volatility
26099,1,1.007142528,0.0071,Volatility
26100,1,0.979704548,-0.0203,Volatility
26101,1,1.004159227,0.0042,Volatility
26102,1,1.006546573,0.0065,Volatility
26103,1,1.00142304,0.0014,Volatility
26104,1,1.003646432,0.0036,Volatility
26105,1,0.98015525,-0.0198,Volatility
26106,1,0.997746146,-0.0023,Volatility
26107,1,0.999794152,-0.0002,Volatility
26108,1,1.013039903,0.013,Volatility
26109,1,0.999544843,-0.0005,Volatility
26110,1,1.000231087,0.0002,Volatility
26111,1,0.995697308,-0.0043,Volatility
26112,1,1.003548311,0.0035,Volatility
26113,1,0.999490791,-0.0005,Volatility
26114,1,0.998158536,-0.0018,Volatility
26115,1,0.995290561,-0.0047,Volatility
26116,1,0.997009011,-0.003,Volatility
26117,1,1.009781131,0.0098,Volatility
26118,1,0.998300498,-0.0017,Volatility
26119,1,1.009181806,0.0092,Volatility
26120,1,1.004502753,0.0045,Volatility
26121,1,0.996266162,-0.0037,Volatility
26122,1,1.002275301,0.0023,Volatility
26123,1,1.01394228,0.0139,Volatility
26124,1,1.017498716,0.0175,Volatility
26125,1,1.00395709,0.004,Volatility
26126,1,1.005249133,0.0052,Volatility
26127,1,0.997673607,-0.0023,Volatility
26128,1,0.993528096,-0.0065,Volatility
26129,1,0.995703406,-0.0043,Volatility
26130,1,0.9870237,-0.013,Volatility
26131,1,1.006599087,0.0066,Volatility
26132,1,1.010586568,0.0106,Volatility
26133,1,1.004089011,0.0041,Volatility
26134,1,1.000697162,0.0007,Volatility
26135,1,1.008832182,0.0088,Volatility
26136,1,1.001913099,0.0019,Volatility
26137,1,1.010644269,0.0106,Volatility
26138,1,0.996803965,-0.0032,Volatility
26139,1,1.000918731,0.0009,Volatility
26140,1,1.006397568,0.0064,Volatility
26141,1,1.003531635,0.0035,Volatility
26142,1,1.02200554,0.022,Volatility
26143,1,0.985484256,-0.0145,Volatility
26144,1,1.000203919,0.0002,Volatility
26145,1,1.021835412,0.0218,Volatility
26146,1,1.003476979,0.0035,Volatility
26147,1,0.994606315,-0.0054,Volatility
26148,1,1.000676784,0.0007,Volatility
26149,1,1.005779689,0.0058,Volatility
26150,1,0.998911664,-0.0011,Volatility
26151,1,1.008876634,0.0089,Volatility
26152,1,0.992547889,-0.0075,Volatility
26153,1,1.000725741,0.0007,Volatility
26154,1,1.024991217,0.025,Volatility
26155,1,1.009715277,0.0097,Volatility
26156,1,1.012522587,0.0125,Volatility
26157,1,1.007298994,0.0073,Volatility
26158,1,1.003028853,0.003,Volatility
26159,1,0.998051945,-0.0019,Volatility
26160,1,1.005849654,0.0058,Volatility
26161,1,0.989371723,-0.0106,Volatility
26162,1,0.998086315,-0.0019,Volatility
26163,1,0.988901212,-0.0111,Volatility
26164,1,0.999260848,-0.0007,Volatility
26165,1,1.007855098,0.0079,Volatility
26166,1,1.010845197,0.0108,Volatility
26167,1,0.990295928,-0.0097,Volatility
26168,1,0.994446101,-0.0056,Volatility
26169,1,1.019748546,0.0197,Volatility
26170,1,0.986420338,-0.0136,Volatility
26171,1,1.011164147,0.0112,Volatility
26172,1,0.972548226,-0.0275,Volatility
26173,1,1.008899385,0.0089,Volatility
26174,1,1.000935173,0.0009,Volatility
26175,1,1.010287952,0.0103,Volatility
26176,1,1.002839881,0.0028,Volatility
26177,1,1.00839473,0.0084,Volatility
26178,1,1.016172706,0.0162,Volatility
26179,1,0.987995557,-0.012,Volatility
26180,1,1.010386451,0.0104,Volatility
26181,1,1.00602716,0.006,Volatility
26182,1,0.995987276,-0.004,Volatility
26183,1,1.007838373,0.0078,Volatility
26184,1,1.014808752,0.0148,Volatility
26185,1,1.000277873,0.0003,Volatility
26186,1,0.999320517,-0.0007,Volatility
26187,1,0.994367321,-0.0056,Volatility
26188,1,0.977596211,-0.0224,Volatility
26189,1,1.000768963,0.0008,Volatility
26190,1,1.004179479,0.0042,Volatility
26191,1,1.014949992,0.0149,Volatility
26192,1,1.018520745,0.0185,Volatility
26193,1,0.98845623,-0.0115,Volatility
26194,1,1.004678396,0.0047,Volatility
26195,1,0.993825361,-0.0062,Volatility
26196,1,1.007526533,0.0075,Volatility
26197,1,1.001212165,0.0012,Volatility
26198,1,1.012127372,0.0121,Volatility
26199,1,0.991743661,-0.0083,Volatility
26200,1,1.00920724,0.0092,Volatility
26201,1,1.009454105,0.0095,Volatility
26202,1,0.983436323,-0.0166,Volatility
26203,1,1.001063264,0.0011,Volatility
26204,1,1.017236134,0.0172,Volatility
26205,1,0.992956598,-0.007,Volatility
26206,1,1.001734035,0.0017,Volatility
26207,1,1.011457049,0.0115,Volatility
26208,1,0.990746328,-0.0093,Volatility
26209,1,0.999306247,-0.0007,Volatility
26210,1,0.99966697,-0.0003,Volatility
26211,1,0.983907088,-0.0161,Volatility
26212,1,1.000947156,0.0009,Volatility
26213,1,0.98989898,-0.0101,Volatility
26214,1,0.989980887,-0.01,Volatility
26215,1,1.012794916,0.0128,Volatility
26216,1,1.00036802,0.0004,Volatility
26217,1,0.99211624,-0.0079,Volatility
26218,1,1.006557388,0.0066,Volatility
26219,1,0.99400748,-0.006,Volatility
26220,1,1.004739595,0.0047,Volatility
26221,1,0.998534861,-0.0015,Volatility
26222,1,0.982352869,-0.0176,Volatility
26223,1,0.990260257,-0.0097,Volatility
26224,1,1.000934686,0.0009,Volatility
26225,1,0.992313954,-0.0077,Volatility
26226,1,1.020022012,0.02,Volatility
26227,1,0.998357375,-0.0016,Volatility
26228,1,0.993865061,-0.0061,Volatility
26229,1,1.011695691,0.0117,Volatility
26230,1,1.008825977,0.0088,Volatility
26231,1,0.969522091,-0.0305,Volatility
26232,1,1.012395224,0.0124,Volatility
26233,1,0.987930963,-0.0121,Volatility
26234,1,0.986788186,-0.0132,Volatility
26235,1,0.999471506,-0.0005,Volatility
26236,1,0.995784198,-0.0042,Volatility
26237,1,1.001516711,0.0015,Volatility
26238,1,1.006960998,0.007,Volatility
26239,1,0.99685809,-0.0031,Volatility
26240,1,0.983700241,-0.0163,Volatility
26241,1,0.996375587,-0.0036,Volatility
26242,1,0.988908772,-0.0111,Volatility
26243,1,1.005625075,0.0056,Volatility
26244,1,1.004177447,0.0042,Volatility
26245,1,0.999818957,-0.0002,Volatility
26246,1,0.97437264,-0.0256,Volatility
26247,1,0.996410292,-0.0036,Volatility
26248,1,1.004568277,0.0046,Volatility
26249,1,0.992624022,-0.0074,Volatility
26250,1,1.0022578,0.0023,Volatility
26251,1,1.003790376,0.0038,Volatility
26252,1,0.997477185,-0.0025,Volatility
26253,1,0.985472637,-0.0145,Volatility
26254,1,1.000498033,0.0005,Volatility
26255,1,0.976660952,-0.0233,Volatility
26256,1,0.988993304,-0.011,Volatility
26257,1,0.990645327,-0.0094,Volatility
26258,1,1.005335072,0.0053,Volatility
26259,1,1.007825975,0.0078,Volatility
26260,1,1.004821691,0.0048,Volatility
26261,1,0.997450201,-0.0025,Volatility
26262,1,0.994853865,-0.0051,Volatility
26263,1,1.006882909,0.0069,Volatility
26264,1,0.980138874,-0.0199,Volatility
26265,1,1.021183906,0.0212,Volatility
26266,1,1.004579617,0.0046,Volatility
26267,1,0.9918998,-0.0081,Volatility
26268,1,1.009787669,0.0098,Volatility
26269,1,1.011190682,0.0112,Volatility
26270,1,0.973258664,-0.0267,Volatility
26271,1,0.995861621,-0.0041,Volatility
26272,1,0.992579099,-0.0074,Volatility
26273,1,1.000855538,0.0009,Volatility
26274,1,0.975626771,-0.0244,Volatility
26275,1,1.016308984,0.0163,Volatility
26276,1,0.997363059,-0.0026,Volatility
26277,1,0.997591831,-0.0024,Volatility
26278,1,1.000493155,0.0005,Volatility
26279,1,1.000730041,0.0007,Volatility
26280,1,1.002072686,0.0021,Volatility
26281,1,0.988037303,-0.012,Volatility
26282,1,1.017166787,0.0172,Volatility
26283,1,0.995026465,-0.005,Volatility
26284,1,1.012087282,0.0121,Volatility
26285,1,1.010045676,0.01,Volatility
26286,1,1.004345556,0.0043,Volatility
26287,1,0.998115276,-0.0019,Volatility
26288,1,0.984427854,-0.0156,Volatility
26289,1,1.020030898,0.02,Volatility
26290,1,0.998783544,-0.0012,Volatility
26291,1,0.986534297,-0.0135,Volatility
26292,1,0.993221494,-0.0068,Volatility
26293,1,1.00302135,0.003,Volatility
26294,1,0.999871193,-0.0001,Volatility
26295,1,1.012323912,0.0123,Volatility
26296,1,0.992995698,-0.007,Volatility
26297,1,1.020736007,0.0207,Volatility
26298,1,1.007125261,0.0071,Volatility
26299,1,0.992429641,-0.0076,Volatility
26300,1,1.002282817,0.0023,Volatility
26301,1,0.999111549,-0.0009,Volatility
26302,1,0.988984578,-0.011,Volatility
26303,1,1.010104619,0.0101,Volatility
26304,1,1.008274725,0.0083,Volatility
26305,1,0.993026881,-0.007,Volatility
26306,1,0.999716103,-0.0003,Volatility
26307,1,0.993639135,-0.0064,Volatility
26308,1,0.988013313,-0.012,Volatility
26309,1,0.99077297,-0.0092,Volatility
26310,1,1.013760335,0.0138,Volatility
26311,1,0.996764129,-0.0032,Volatility
26312,1,1.026844651,0.0268,Volatility
26313,1,1.02670565,0.0267,Volatility
26314,1,0.974548369,-0.0255,Volatility
26315,1,1.008682387,0.0087,Volatility
26316,1,1.00146791,0.0015,Volatility
26317,1,1.007845081,0.0078,Volatility
26318,1,0.983585613,-0.0164,Volatility
26319,1,0.998991415,-0.001,Volatility
26320,1,1.009091494,0.0091,Volatility
26321,1,0.994572996,-0.0054,Volatility
26322,1,1.009380842,0.0094,Volatility
26323,1,1.006100212,0.0061,Volatility
26324,1,0.985668865,-0.0143,Volatility
26325,1,0.987443742,-0.0126,Volatility
26326,1,0.998777317,-0.0012,Volatility
26327,1,0.99417381,-0.0058,Volatility
26328,1,0.990773776,-0.0092,Volatility
26329,1,0.987910612,-0.0121,Volatility
26330,1,1.005156815,0.0052,Volatility
26331,1,0.993971362,-0.006,Volatility
26332,1,0.997736956,-0.0023,Volatility
26333,1,1.00393693,0.0039,Volatility
26334,1,1.001256421,0.0013,Volatility
26335,1,1.002288494,0.0023,Volatility
26336,1,0.991588067,-0.0084,Volatility
26337,1,0.978588587,-0.0214,Volatility
26338,1,1.004336754,0.0043,Volatility
26339,1,1.003034421,0.003,Volatility
26340,1,1.006141875,0.0061,Volatility
26341,1,1.014581811,0.0146,Volatility
26342,1,0.987279996,-0.0127,Volatility
26343,1,0.977519016,-0.0225,Volatility
26344,1,1.014299852,0.0143,Volatility
26345,1,0.987336775,-0.0127,Volatility
26346,1,1.016463518,0.0165,Volatility
26347,1,0.998967114,-0.001,Volatility
26348,1,0.995169595,-0.0048,Volatility
26349,1,1.007424371,0.0074,Volatility
26350,1,0.996774184,-0.0032,Volatility
26351,1,1.018692088,0.0187,Volatility
26352,1,0.998861479,-0.0011,Volatility
26353,1,0.988536363,-0.0115,Volatility
26354,1,1.011683359,0.0117,Volatility
26355,1,1.013042685,0.013,Volatility
26356,1,1.010169365,0.0102,Volatility
26357,1,1.006275437,0.0063,Volatility
26358,1,1.015261987,0.0153,Volatility
26359,1,0.999023095,-0.001,Volatility
26360,1,0.992905048,-0.0071,Volatility
26361,1,0.989412209,-0.0106,Volatility
26362,1,0.997937632,-0.0021,Volatility
26363,1,1.002844279,0.0028,Volatility
26364,1,1.010869587,0.0109,Volatility
26365,1,1.009711642,0.0097,Volatility
26366,1,0.993801469,-0.0062,Volatility
26367,1,1.011012144,0.011,Volatility
26368,1,1.017262777,0.0173,Volatility
26369,1,1.009184593,0.0092,Volatility
26370,1,1.010409499,0.0104,Volatility
26371,1,1.001143933,0.0011,Volatility
26372,1,0.984000209,-0.016,Volatility
26373,1,1.01053886,0.0105,Volatility
26374,1,1.013618091,0.0136,Volatility
26375,1,1.003747463,0.0037,Volatility
26376,1,0.995502974,-0.0045,Volatility
26377,1,1.000602909,0.0006,Volatility
26378,1,0.993971287,-0.006,Volatility
26379,1,1.001437499,0.0014,Volatility
26380,1,0.994695287,-0.0053,Volatility
26381,1,0.99235586,-0.0076,Volatility
26382,1,0.999404541,-0.0006,Volatility
26383,1,0.979735866,-0.0203,Volatility
26384,1,0.988907588,-0.0111,Volatility
26385,1,1.009511443,0.0095,Volatility
26386,1,1.000005427,0,Volatility
26387,1,0.989716198,-0.0103,Volatility
26388,1,1.002010417,0.002,Volatility
26389,1,1.024760878,0.0248,Volatility
26390,1,0.98436001,-0.0156,Volatility
26391,1,0.998853806,-0.0011,Volatility
26392,1,0.99911921,-0.0009,Volatility
26393,1,0.983236596,-0.0168,Volatility
26394,1,1.010455888,0.0105,Volatility
26395,1,0.987541285,-0.0125,Volatility
26396,1,0.983362871,-0.0166,Volatility
26397,1,1.004389483,0.0044,Volatility
26398,1,1.012085612,0.0121,Volatility
26399,1,1.012714795,0.0127,Volatility
26400,1,0.986838761,-0.0132,Volatility
26401,1,0.986174945,-0.0138,Volatility
26402,1,1.000050046,0.0001,Volatility
26403,1,1.009211656,0.0092,Volatility
26404,1,0.990409696,-0.0096,Volatility
26405,1,1.010543718,0.0105,Volatility
26406,1,1.001277474,0.0013,Volatility
26407,1,0.997396664,-0.0026,Volatility
26408,1,0.995767997,-0.0042,Volatility
26409,1,1.006134861,0.0061,Volatility
26410,1,0.989259246,-0.0107,Volatility
26411,1,1.006845616,0.0068,Volatility
26412,1,0.977470584,-0.0225,Volatility
26413,1,0.996664461,-0.0033,Volatility
26414,1,0.987269394,-0.0127,Volatility
26415,1,0.989237074,-0.0108,Volatility
26416,1,0.984637191,-0.0154,Volatility
26417,1,1.004336764,0.0043,Volatility
26418,1,1.00746288,0.0075,Volatility
26419,1,0.995803091,-0.0042,Volatility
26420,1,0.9865234,-0.0135,Volatility
26421,1,1.012275665,0.0123,Volatility
26422,1,1.006701275,0.0067,Volatility
26423,1,1.028462948,0.0285,Volatility
26424,1,1.015093681,0.0151,Volatility
26425,1,0.995578813,-0.0044,Volatility
26426,1,0.978818182,-0.0212,Volatility
26427,1,0.982363372,-0.0176,Volatility
26428,1,1.009825081,0.0098,Volatility
26429,1,0.992188014,-0.0078,Volatility
26430,1,1.004463929,0.0045,Volatility
26431,1,1.009820506,0.0098,Volatility
26432,1,0.994437603,-0.0056,Volatility
26433,1,0.991609915,-0.0084,Volatility
26434,1,1.014144888,0.0141,Volatility
26435,1,0.999790378,-0.0002,Volatility
26436,1,1.003995192,0.004,Volatility
26437,1,1.007907539,0.0079,Volatility
26438,1,1.017069594,0.0171,Volatility
26439,1,1.010463387,0.0105,Volatility
26440,1,0.99320135,-0.0068,Volatility
